timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778857348064,185,00 getLoginPage,200,OK,Thread Group 1-1,text,true,,9201,463,1,1,http://192.168.27.1/tcexam/public/code/,6,0,1
1778857348064,6,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-1,text,true,,623,302,1,1,http://192.168.27.1/tcexam/public/code,6,0,1
1778857348070,179,00 getLoginPage-1,200,OK,Thread Group 1-1,text,true,,8578,161,1,1,http://192.168.27.1/tcexam/public/code/,178,0,0
1778857349325,254,01 doLogin,200,OK,Thread Group 1-1,text,true,,11781,1165,2,2,http://192.168.27.1/tcexam/public/code/index.php,175,0,0
1778857349325,175,01 doLogin-0,302,Found,Thread Group 1-1,text,true,,964,929,2,2,http://192.168.27.1/tcexam/public/code/index.php,175,0,0
1778857349501,78,01 doLogin-1,200,OK,Thread Group 1-1,text,true,,10817,236,2,2,http://192.168.27.1/tcexam/public/code/index.php,71,0,0
1778857350252,178,00 getLoginPage,200,OK,Thread Group 1-2,text,true,,9201,445,3,3,http://192.168.27.1/tcexam/public/code/,5,0,1
1778857350252,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-2,text,true,,623,284,3,3,http://192.168.27.1/tcexam/public/code,5,0,1
1778857350257,173,00 getLoginPage-1,200,OK,Thread Group 1-2,text,true,,8578,161,3,3,http://192.168.27.1/tcexam/public/code/,172,0,0
1778857351023,98,02 getTestID,200,OK,Thread Group 1-1,text,true,,10817,388,3,3,http://192.168.27.1/tcexam/public/code/index.php,91,0,0
1778857351294,176,00 getLoginPage,200,OK,Thread Group 1-3,text,true,,9201,453,4,4,http://192.168.27.1/tcexam/public/code/,6,0,1
1778857351294,6,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-3,text,true,,623,292,4,4,http://192.168.27.1/tcexam/public/code,6,0,1
1778857351300,170,00 getLoginPage-1,200,OK,Thread Group 1-3,text,true,,8578,161,4,4,http://192.168.27.1/tcexam/public/code/,169,0,0
1778857352503,281,01 doLogin,200,OK,Thread Group 1-2,text,true,,11782,1187,4,4,http://192.168.27.1/tcexam/public/code/index.php,192,0,0
1778857352503,192,01 doLogin-0,302,Found,Thread Group 1-2,text,true,,964,951,4,4,http://192.168.27.1/tcexam/public/code/index.php,192,0,0
1778857352695,89,01 doLogin-1,200,OK,Thread Group 1-2,text,true,,10818,236,4,4,http://192.168.27.1/tcexam/public/code/index.php,81,0,0
1778857352843,51,03 showTestInfo,200,OK,Thread Group 1-1,text,true,,9580,403,4,4,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,44,0,0
1778857353152,164,00 getLoginPage,200,OK,Thread Group 1-4,text,true,,9201,443,5,5,http://192.168.27.1/tcexam/public/code/,4,0,1
1778857353152,4,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-4,text,true,,623,282,5,5,http://192.168.27.1/tcexam/public/code,4,0,1
1778857353156,160,00 getLoginPage-1,200,OK,Thread Group 1-4,text,true,,8578,161,5,5,http://192.168.27.1/tcexam/public/code/,160,0,0
1778857353608,265,01 doLogin,200,OK,Thread Group 1-3,text,true,,11783,1153,5,5,http://192.168.27.1/tcexam/public/code/index.php,180,0,0
1778857353608,180,01 doLogin-0,302,Found,Thread Group 1-3,text,true,,964,917,5,5,http://192.168.27.1/tcexam/public/code/index.php,180,0,0
1778857353788,85,01 doLogin-1,200,OK,Thread Group 1-3,text,true,,10819,236,5,5,http://192.168.27.1/tcexam/public/code/index.php,79,0,0
1778857354179,286,04 execTest,200,OK,Thread Group 1-1,text,true,,12889,407,6,6,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,210,0,0
1778857354518,101,02 getTestID,200,OK,Thread Group 1-2,text,true,,10818,398,6,6,http://192.168.27.1/tcexam/public/code/index.php,80,0,0
1778857354534,180,00 getLoginPage,200,OK,Thread Group 1-5,text,true,,9201,457,6,6,http://192.168.27.1/tcexam/public/code/,6,0,1
1778857354534,6,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-5,text,true,,623,296,6,6,http://192.168.27.1/tcexam/public/code,6,0,1
1778857354540,174,00 getLoginPage-1,200,OK,Thread Group 1-5,text,true,,8578,161,6,6,http://192.168.27.1/tcexam/public/code/,174,0,0
1778857355145,238,01 doLogin,200,OK,Thread Group 1-4,text,true,,11784,1189,6,6,http://192.168.27.1/tcexam/public/code/index.php,163,0,0
1778857355145,163,01 doLogin-0,302,Found,Thread Group 1-4,text,true,,964,953,6,6,http://192.168.27.1/tcexam/public/code/index.php,163,0,0
1778857355308,75,01 doLogin-1,200,OK,Thread Group 1-4,text,true,,10820,236,6,6,http://192.168.27.1/tcexam/public/code/index.php,68,0,0
1778857355426,52,03 showTestInfo,200,OK,Thread Group 1-2,text,true,,9581,403,6,6,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,45,0,0
1778857355864,86,02 getTestID,200,OK,Thread Group 1-3,text,true,,10819,392,7,7,http://192.168.27.1/tcexam/public/code/index.php,79,0,0
1778857356289,156,00 getLoginPage,200,OK,Thread Group 1-6,text,true,,9201,461,7,7,http://192.168.27.1/tcexam/public/code/,6,0,2
1778857356289,6,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-6,text,true,,623,300,7,7,http://192.168.27.1/tcexam/public/code,6,0,2
1778857356295,150,00 getLoginPage-1,200,OK,Thread Group 1-6,text,true,,8578,161,7,7,http://192.168.27.1/tcexam/public/code/,149,0,0
1778857356503,271,01 doLogin,200,OK,Thread Group 1-5,text,true,,11784,1161,7,7,http://192.168.27.1/tcexam/public/code/index.php,189,0,0
1778857356503,189,01 doLogin-0,302,Found,Thread Group 1-5,text,true,,964,925,7,7,http://192.168.27.1/tcexam/public/code/index.php,189,0,0
1778857356692,82,01 doLogin-1,200,OK,Thread Group 1-5,text,true,,10820,236,7,7,http://192.168.27.1/tcexam/public/code/index.php,75,0,0
1778857356787,74,02 getTestID,200,OK,Thread Group 1-4,text,true,,10820,404,7,7,http://192.168.27.1/tcexam/public/code/index.php,68,0,0
1778857357069,155,05 execTestLoop,200,OK,Thread Group 1-1,text,true,,12948,1596,7,7,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,90,0,0
1778857357108,171,00 getLoginPage,200,OK,Thread Group 1-7,text,true,,9201,457,7,7,http://192.168.27.1/tcexam/public/code/,4,0,1
1778857357108,4,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-7,text,true,,623,296,7,7,http://192.168.27.1/tcexam/public/code,4,0,1
1778857357113,166,00 getLoginPage-1,200,OK,Thread Group 1-7,text,true,,8578,161,7,7,http://192.168.27.1/tcexam/public/code/,165,0,0
1778857357780,68,03 showTestInfo,200,OK,Thread Group 1-3,text,true,,9582,407,8,8,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,55,0,0
1778857357663,262,01 doLogin,200,OK,Thread Group 1-6,text,true,,11784,1203,8,8,http://192.168.27.1/tcexam/public/code/index.php,155,0,0
1778857357663,155,01 doLogin-0,302,Found,Thread Group 1-6,text,true,,964,967,8,8,http://192.168.27.1/tcexam/public/code/index.php,155,0,0
1778857357818,107,01 doLogin-1,200,OK,Thread Group 1-6,text,true,,10820,236,8,8,http://192.168.27.1/tcexam/public/code/index.php,102,0,0
1778857357802,329,04 execTest,200,OK,Thread Group 1-2,text,true,,12885,413,8,8,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,257,0,0
1778857358243,58,03 showTestInfo,200,OK,Thread Group 1-4,text,true,,9583,409,8,8,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,46,0,0
1778857358299,87,02 getTestID,200,OK,Thread Group 1-5,text,true,,10820,386,8,8,http://192.168.27.1/tcexam/public/code/index.php,79,0,0
1778857358259,277,01 doLogin,200,OK,Thread Group 1-7,text,true,,11784,1210,8,8,http://192.168.27.1/tcexam/public/code/index.php,191,0,0
1778857358259,191,01 doLogin-0,302,Found,Thread Group 1-7,text,true,,964,974,8,8,http://192.168.27.1/tcexam/public/code/index.php,191,0,0
1778857358450,86,01 doLogin-1,200,OK,Thread Group 1-7,text,true,,10820,236,8,8,http://192.168.27.1/tcexam/public/code/index.php,76,0,0
1778857358778,167,00 getLoginPage,200,OK,Thread Group 1-8,text,true,,9201,455,9,9,http://192.168.27.1/tcexam/public/code/,8,0,2
1778857358778,8,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-8,text,true,,623,294,9,9,http://192.168.27.1/tcexam/public/code,8,0,2
1778857358786,159,00 getLoginPage-1,200,OK,Thread Group 1-8,text,true,,8578,161,9,9,http://192.168.27.1/tcexam/public/code/,159,0,0
1778857359048,47,03 showTestInfo,200,OK,Thread Group 1-5,text,true,,9583,415,9,9,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,40,0,0
1778857359431,308,04 execTest,200,OK,Thread Group 1-3,text,true,,12886,411,9,9,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,227,0,0
1778857359767,200,05 execTestLoop,200,OK,Thread Group 1-1,text,true,,12863,1614,9,9,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,127,0,0
1778857359931,185,02 getTestID,200,OK,Thread Group 1-6,text,true,,10820,386,9,9,http://192.168.27.1/tcexam/public/code/index.php,175,0,0
1778857360044,126,02 getTestID,200,OK,Thread Group 1-7,text,true,,10820,394,9,9,http://192.168.27.1/tcexam/public/code/index.php,119,0,0
1778857359751,436,04 execTest,200,OK,Thread Group 1-4,text,true,,12970,411,9,9,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,334,0,0
1778857359994,295,01 doLogin,200,OK,Thread Group 1-8,text,true,,11784,1154,9,9,http://192.168.27.1/tcexam/public/code/index.php,220,0,0
1778857359994,220,01 doLogin-0,302,Found,Thread Group 1-8,text,true,,964,918,9,9,http://192.168.27.1/tcexam/public/code/index.php,220,0,0
1778857360214,75,01 doLogin-1,200,OK,Thread Group 1-8,text,true,,10820,236,9,9,http://192.168.27.1/tcexam/public/code/index.php,67,0,0
1778857360364,164,00 getLoginPage,200,OK,Thread Group 1-9,text,true,,9201,455,10,10,http://192.168.27.1/tcexam/public/code/,4,0,1
1778857360364,4,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-9,text,true,,623,294,10,10,http://192.168.27.1/tcexam/public/code,4,0,1
1778857360368,160,00 getLoginPage-1,200,OK,Thread Group 1-9,text,true,,8578,161,10,10,http://192.168.27.1/tcexam/public/code/,159,0,0
1778857360568,271,04 execTest,200,OK,Thread Group 1-5,text,true,,12887,421,10,10,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,200,0,0
1778857360782,178,05 execTestLoop,200,OK,Thread Group 1-2,text,true,,12949,1518,10,10,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,95,0,0
1778857361136,49,03 showTestInfo,200,OK,Thread Group 1-6,text,true,,9583,407,10,10,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,39,0,0
1778857361374,73,03 showTestInfo,200,OK,Thread Group 1-7,text,true,,9583,405,10,10,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,57,0,0
1778857361380,201,05 execTestLoop,200,OK,Thread Group 1-3,text,true,,12867,1505,10,10,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,129,0,0
1778857361415,194,00 getLoginPage,200,OK,Thread Group 1-10,text,true,,9201,447,10,10,http://192.168.27.1/tcexam/public/code/,5,0,1
1778857361415,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-10,text,true,,623,286,10,10,http://192.168.27.1/tcexam/public/code,5,0,1
1778857361420,189,00 getLoginPage-1,200,OK,Thread Group 1-10,text,true,,8578,161,10,10,http://192.168.27.1/tcexam/public/code/,188,0,0
1778857361578,88,02 getTestID,200,OK,Thread Group 1-8,text,true,,10820,396,10,10,http://192.168.27.1/tcexam/public/code/index.php,79,0,0
1778857361774,143,05 execTestLoop,200,OK,Thread Group 1-1,text,true,,12866,1588,11,11,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,78,0,0
1778857361880,152,05 execTestLoop,200,OK,Thread Group 1-4,text,true,,12951,1518,11,11,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,79,0,0
1778857362081,308,01 doLogin,200,OK,Thread Group 1-9,text,true,,11784,1161,11,11,http://192.168.27.1/tcexam/public/code/index.php,181,0,0
1778857362081,181,01 doLogin-0,302,Found,Thread Group 1-9,text,true,,964,925,11,11,http://192.168.27.1/tcexam/public/code/index.php,181,0,0
1778857362262,127,01 doLogin-1,200,OK,Thread Group 1-9,text,true,,10820,236,11,11,http://192.168.27.1/tcexam/public/code/index.php,114,0,0
1778857362250,344,04 execTest,200,OK,Thread Group 1-6,text,true,,12970,411,11,11,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,273,0,0
1778857362652,71,03 showTestInfo,200,OK,Thread Group 1-8,text,true,,9583,415,11,11,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,60,0,0
1778857362616,304,04 execTest,200,OK,Thread Group 1-7,text,true,,12887,409,11,11,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,236,0,0
1778857363131,152,00 getLoginPage,200,OK,Thread Group 1-11,text,true,,9201,449,11,11,http://192.168.27.1/tcexam/public/code/,4,0,0
1778857363131,4,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-11,text,true,,623,288,11,11,http://192.168.27.1/tcexam/public/code,4,0,0
1778857363136,147,00 getLoginPage-1,200,OK,Thread Group 1-11,text,true,,8578,161,11,11,http://192.168.27.1/tcexam/public/code/,147,0,0
1778857363097,236,01 doLogin,200,OK,Thread Group 1-10,text,true,,11784,1189,11,11,http://192.168.27.1/tcexam/public/code/index.php,152,0,0
1778857363097,152,01 doLogin-0,302,Found,Thread Group 1-10,text,true,,964,953,11,11,http://192.168.27.1/tcexam/public/code/index.php,152,0,0
1778857363249,84,01 doLogin-1,200,OK,Thread Group 1-10,text,true,,10820,236,11,11,http://192.168.27.1/tcexam/public/code/index.php,78,0,0
1778857363608,272,04 execTest,200,OK,Thread Group 1-8,text,true,,12887,423,12,12,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,205,0,0
1778857363748,254,05 execTestLoop,200,OK,Thread Group 1-5,text,true,,12873,1531,12,12,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,185,0,0
1778857363761,249,05 execTestLoop,200,OK,Thread Group 1-2,text,true,,12947,1536,12,12,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,180,0,0
1778857363780,234,05 execTestLoop,200,OK,Thread Group 1-3,text,true,,12870,1562,12,12,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,160,0,0
1778857364011,161,05 execTestLoop,200,OK,Thread Group 1-1,text,true,,12942,1549,12,12,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,90,0,0
1778857364079,163,05 execTestLoop,200,OK,Thread Group 1-4,text,true,,12871,1484,12,12,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,90,0,0
1778857364143,169,00 getLoginPage,200,OK,Thread Group 1-12,text,true,,9201,447,12,12,http://192.168.27.1/tcexam/public/code/,5,0,1
1778857364143,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-12,text,true,,623,286,12,12,http://192.168.27.1/tcexam/public/code,5,0,1
1778857364148,164,00 getLoginPage-1,200,OK,Thread Group 1-12,text,true,,8578,161,12,12,http://192.168.27.1/tcexam/public/code/,164,0,0
1778857364287,81,02 getTestID,200,OK,Thread Group 1-9,text,true,,10820,392,12,12,http://192.168.27.1/tcexam/public/code/index.php,73,0,0
1778857364701,266,01 doLogin,200,OK,Thread Group 1-11,text,true,,11784,1161,13,13,http://192.168.27.1/tcexam/public/code/index.php,157,0,0
1778857364701,157,01 doLogin-0,302,Found,Thread Group 1-11,text,true,,964,925,13,13,http://192.168.27.1/tcexam/public/code/index.php,157,0,0
1778857364858,109,01 doLogin-1,200,OK,Thread Group 1-11,text,true,,10820,236,13,13,http://192.168.27.1/tcexam/public/code/index.php,98,0,0
1778857364874,119,02 getTestID,200,OK,Thread Group 1-10,text,true,,10827,400,13,13,http://192.168.27.1/tcexam/public/code/index.php,111,0,0
1778857364910,190,05 execTestLoop,200,OK,Thread Group 1-7,text,true,,12868,1596,13,13,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,126,0,0
1778857365005,153,05 execTestLoop,200,OK,Thread Group 1-6,text,true,,12868,1570,13,13,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,88,0,0
1778857365143,230,01 doLogin,200,OK,Thread Group 1-12,text,true,,11784,1168,13,13,http://192.168.27.1/tcexam/public/code/index.php,157,0,0
1778857365143,157,01 doLogin-0,302,Found,Thread Group 1-12,text,true,,964,932,13,13,http://192.168.27.1/tcexam/public/code/index.php,157,0,0
1778857365300,73,01 doLogin-1,200,OK,Thread Group 1-12,text,true,,10820,236,13,13,http://192.168.27.1/tcexam/public/code/index.php,65,0,0
1778857365423,179,05 execTestLoop,200,OK,Thread Group 1-4,text,true,,12869,1510,13,13,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,109,0,0
1778857365440,186,05 execTestLoop,200,OK,Thread Group 1-8,text,true,,12873,1609,13,13,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,122,0,0
1778857365828,161,05 execTestLoop,200,OK,Thread Group 1-5,text,true,,12866,1536,13,13,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,92,0,0
1778857365945,58,03 showTestInfo,200,OK,Thread Group 1-9,text,true,,9583,403,13,13,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,52,0,0
1778857366090,160,05 execTestLoop,200,OK,Thread Group 1-2,text,true,,12867,1562,13,13,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,86,0,0
1778857366317,160,05 execTestLoop,200,OK,Thread Group 1-3,text,true,,12946,1588,14,14,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,89,0,0
1778857366403,163,05 execTestLoop,200,OK,Thread Group 1-1,text,true,,12857,1588,14,14,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,93,0,0
1778857366663,157,05 execTestLoop,200,OK,Thread Group 1-6,text,true,,12866,1575,14,14,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,85,0,0
1778857366991,49,03 showTestInfo,200,OK,Thread Group 1-10,text,true,,9583,405,14,14,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,43,0,0
1778857367041,99,02 getTestID,200,OK,Thread Group 1-11,text,true,,10820,396,14,14,http://192.168.27.1/tcexam/public/code/index.php,90,0,0
1778857366949,213,00 getLoginPage,200,OK,Thread Group 1-13,text,true,,9201,445,14,14,http://192.168.27.1/tcexam/public/code/,7,0,1
1778857366949,7,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-13,text,true,,623,284,14,14,http://192.168.27.1/tcexam/public/code,7,0,1
1778857366956,206,00 getLoginPage-1,200,OK,Thread Group 1-13,text,true,,8578,161,14,14,http://192.168.27.1/tcexam/public/code/,206,0,0
1778857367169,216,05 execTestLoop,200,OK,Thread Group 1-7,text,true,,12871,1588,14,14,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,145,0,0
1778857367081,367,04 execTest,200,OK,Thread Group 1-9,text,true,,12887,419,14,14,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,291,0,0
1778857367665,81,02 getTestID,200,OK,Thread Group 1-12,text,true,,10820,388,14,14,http://192.168.27.1/tcexam/public/code/index.php,71,0,0
1778857367714,160,00 getLoginPage,200,OK,Thread Group 1-14,text,true,,9201,453,14,14,http://192.168.27.1/tcexam/public/code/,5,0,1
1778857367714,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-14,text,true,,623,292,14,14,http://192.168.27.1/tcexam/public/code,5,0,1
1778857367719,155,00 getLoginPage-1,200,OK,Thread Group 1-14,text,true,,8578,161,14,14,http://192.168.27.1/tcexam/public/code/,155,0,0
1778857367995,145,05 execTestLoop,200,OK,Thread Group 1-1,text,true,,12855,1510,15,15,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,80,0,0
1778857368118,80,03 showTestInfo,200,OK,Thread Group 1-11,text,true,,9583,421,15,15,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,74,0,0
1778857368093,186,05 execTestLoop,200,OK,Thread Group 1-2,text,true,,12867,1484,15,15,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,98,0,0
1778857368264,253,05 execTestLoop,200,OK,Thread Group 1-8,text,true,,12871,1510,15,15,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,153,0,0
1778857368204,363,01 doLogin,200,OK,Thread Group 1-13,text,true,,11878,1210,15,15,http://192.168.27.1/tcexam/public/code/index.php,151,0,0
1778857368204,151,01 doLogin-0,302,Found,Thread Group 1-13,text,true,,964,974,15,15,http://192.168.27.1/tcexam/public/code/index.php,151,0,0
1778857368355,212,01 doLogin-1,200,OK,Thread Group 1-13,text,true,,10914,236,15,15,http://192.168.27.1/tcexam/public/code/index.php,202,0,0
1778857368299,287,05 execTestLoop,200,OK,Thread Group 1-6,text,true,,12947,1614,15,15,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,212,0,0
1778857368329,286,05 execTestLoop,200,OK,Thread Group 1-4,text,true,,12945,1562,15,15,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,221,0,0
1778857368449,251,05 execTestLoop,200,OK,Thread Group 1-5,text,true,,12947,1588,15,15,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,185,0,0
1778857368970,143,05 execTestLoop,200,OK,Thread Group 1-9,text,true,,12951,1596,15,15,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,73,0,0
1778857369073,57,03 showTestInfo,200,OK,Thread Group 1-12,text,true,,9583,423,15,15,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,50,0,0
1778857369167,72,02 getTestID,200,OK,Thread Group 1-13,text,true,,10907,404,15,15,http://192.168.27.1/tcexam/public/code/index.php,66,0,0
1778857369265,185,00 getLoginPage,200,OK,Thread Group 1-15,text,true,,9201,447,16,16,http://192.168.27.1/tcexam/public/code/,5,0,0
1778857369265,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-15,text,true,,623,286,16,16,http://192.168.27.1/tcexam/public/code,5,0,0
1778857369270,180,00 getLoginPage-1,200,OK,Thread Group 1-15,text,true,,8578,161,16,16,http://192.168.27.1/tcexam/public/code/,179,0,0
1778857369377,314,05 execTestLoop,200,OK,Thread Group 1-4,text,true,,12860,1614,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,238,0,0
1778857369361,404,01 doLogin,200,OK,Thread Group 1-14,text,true,,11783,1195,16,16,http://192.168.27.1/tcexam/public/code/index.php,192,0,0
1778857369361,192,01 doLogin-0,302,Found,Thread Group 1-14,text,true,,964,959,16,16,http://192.168.27.1/tcexam/public/code/index.php,192,0,0
1778857369553,212,01 doLogin-1,200,OK,Thread Group 1-14,text,true,,10819,236,16,16,http://192.168.27.1/tcexam/public/code/index.php,204,0,0
1778857369478,342,05 execTestLoop,200,OK,Thread Group 1-3,text,true,,12873,1484,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,241,0,0
1778857369337,476,04 execTest,200,OK,Thread Group 1-10,text,true,,12887,415,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,411,0,0
1778857369570,278,05 execTestLoop,200,OK,Thread Group 1-7,text,true,,12864,1614,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,214,0,0
1778857370028,66,03 showTestInfo,200,OK,Thread Group 1-13,text,true,,9583,405,16,16,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,59,0,0
1778857369857,293,04 execTest,200,OK,Thread Group 1-11,text,true,,12970,405,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,200,0,0
1778857369958,288,01 doLogin,200,OK,Thread Group 1-15,text,true,,11784,1217,16,16,http://192.168.27.1/tcexam/public/code/index.php,189,0,0
1778857369958,189,01 doLogin-0,302,Found,Thread Group 1-15,text,true,,964,981,16,16,http://192.168.27.1/tcexam/public/code/index.php,189,0,0
1778857370147,99,01 doLogin-1,200,OK,Thread Group 1-15,text,true,,10820,236,16,16,http://192.168.27.1/tcexam/public/code/index.php,90,0,0
1778857370178,165,00 getLoginPage,200,OK,Thread Group 1-16,text,true,,9201,457,16,16,http://192.168.27.1/tcexam/public/code/,5,0,1
1778857370178,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-16,text,true,,623,296,16,16,http://192.168.27.1/tcexam/public/code,5,0,1
1778857370183,160,00 getLoginPage-1,200,OK,Thread Group 1-16,text,true,,8578,161,16,16,http://192.168.27.1/tcexam/public/code/,160,0,0
1778857370431,151,05 execTestLoop,200,OK,Thread Group 1-6,text,true,,12867,1614,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,86,0,0
1778857370588,185,05 execTestLoop,200,OK,Thread Group 1-8,text,true,,12864,1484,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,119,0,0
1778857370587,198,05 execTestLoop,200,OK,Thread Group 1-2,text,true,,12858,1510,16,16,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,124,0,0
1778857370779,219,05 execTestLoop,200,OK,Thread Group 1-5,text,true,,12945,1523,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,132,0,0
1778857370835,215,05 execTestLoop,200,OK,Thread Group 1-1,text,true,,12936,1601,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,150,0,0
1778857370788,343,04 execTest,200,OK,Thread Group 1-13,text,true,,12887,423,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,277,0,0
1778857371129,140,05 execTestLoop,200,OK,Thread Group 1-9,text,true,,12866,1575,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,74,0,0
1778857371307,251,04 execTest,200,OK,Thread Group 1-12,text,true,,12892,415,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,183,0,0
1778857371487,156,00 getLoginPage,200,OK,Thread Group 1-17,text,true,,9201,463,17,17,http://192.168.27.1/tcexam/public/code/,7,0,1
1778857371487,7,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-17,text,true,,623,302,17,17,http://192.168.27.1/tcexam/public/code,7,0,1
1778857371494,149,00 getLoginPage-1,200,OK,Thread Group 1-17,text,true,,8578,161,17,17,http://192.168.27.1/tcexam/public/code/,149,0,0
1778857371683,138,05 execTestLoop,200,OK,Thread Group 1-4,text,true,,12941,1510,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,68,0,0
1778857371761,86,02 getTestID,200,OK,Thread Group 1-15,text,true,,10820,398,17,17,http://192.168.27.1/tcexam/public/code/index.php,80,0,0
1778857371846,158,02 getTestID,200,OK,Thread Group 1-14,text,true,,10819,384,17,17,http://192.168.27.1/tcexam/public/code/index.php,151,0,0
1778857371827,273,05 execTestLoop,200,OK,Thread Group 1-7,text,true,,12945,1549,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,160,0,0
1778857371880,243,05 execTestLoop,200,OK,Thread Group 1-3,text,true,,12949,1536,17,17,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,158,0,0
1778857371868,288,01 doLogin,200,OK,Thread Group 1-16,text,true,,11784,1210,17,17,http://192.168.27.1/tcexam/public/code/index.php,200,0,0
1778857371868,200,01 doLogin-0,302,Found,Thread Group 1-16,text,true,,964,974,17,17,http://192.168.27.1/tcexam/public/code/index.php,200,0,0
1778857372068,88,01 doLogin-1,200,OK,Thread Group 1-16,text,true,,10820,236,17,17,http://192.168.27.1/tcexam/public/code/index.php,81,0,0
