timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,Latency
1777035637778,337,2. Soal Bergambar,200,OK,Thread Group 1-1,true,257
1777035638117,38,0. Open Login,200,OK,Thread Group 1-1,true,38
1777035637819,356,2. Soal Bergambar,200,OK,Thread Group 1-2,true,282
1777035638177,44,0. Open Login,200,OK,Thread Group 1-2,true,44
1777035638157,208,1. Login TCExam,200,OK,Thread Group 1-1,true,173
1777035638222,205,1. Login TCExam,200,OK,Thread Group 1-2,true,157
1777035638365,316,2. Soal Bergambar,200,OK,Thread Group 1-1,true,248
1777035638681,36,0. Open Login,200,OK,Thread Group 1-1,true,36
1777035638428,323,2. Soal Bergambar,200,OK,Thread Group 1-2,true,250
1777035638751,35,0. Open Login,200,OK,Thread Group 1-2,true,35
1777035638718,190,1. Login TCExam,200,OK,Thread Group 1-1,true,157
1777035638787,212,1. Login TCExam,200,OK,Thread Group 1-2,true,162
1777035638908,310,2. Soal Bergambar,200,OK,Thread Group 1-1,true,230
1777035639218,63,0. Open Login,200,OK,Thread Group 1-1,true,63
1777035639000,348,2. Soal Bergambar,200,OK,Thread Group 1-2,true,268
1777035639348,41,0. Open Login,200,OK,Thread Group 1-2,true,41
1777035639282,226,1. Login TCExam,200,OK,Thread Group 1-1,true,181
1777035639390,252,1. Login TCExam,200,OK,Thread Group 1-2,true,181
1777035639508,314,2. Soal Bergambar,200,OK,Thread Group 1-1,true,235
1777035639823,58,0. Open Login,200,OK,Thread Group 1-1,true,58
1777035639642,326,2. Soal Bergambar,200,OK,Thread Group 1-2,true,237
1777035639970,42,0. Open Login,200,OK,Thread Group 1-2,true,42
1777035639882,218,1. Login TCExam,200,OK,Thread Group 1-1,true,183
1777035640013,223,1. Login TCExam,200,OK,Thread Group 1-2,true,163
1777035640101,274,2. Soal Bergambar,200,OK,Thread Group 1-1,true,205
1777035640375,71,0. Open Login,200,OK,Thread Group 1-1,true,71
1777035640236,310,2. Soal Bergambar,200,OK,Thread Group 1-2,true,238
1777035640547,36,0. Open Login,200,OK,Thread Group 1-2,true,36
1777035640447,203,1. Login TCExam,200,OK,Thread Group 1-1,true,170
1777035640584,230,1. Login TCExam,200,OK,Thread Group 1-2,true,166
1777035640650,304,2. Soal Bergambar,200,OK,Thread Group 1-1,true,225
1777035640955,63,0. Open Login,200,OK,Thread Group 1-1,true,62
1777035640815,325,2. Soal Bergambar,200,OK,Thread Group 1-2,true,248
1777035641141,43,0. Open Login,200,OK,Thread Group 1-2,true,43
1777035641018,228,1. Login TCExam,200,OK,Thread Group 1-1,true,197
1777035641185,225,1. Login TCExam,200,OK,Thread Group 1-2,true,163
1777035641246,293,2. Soal Bergambar,200,OK,Thread Group 1-1,true,212
1777035641540,75,0. Open Login,200,OK,Thread Group 1-1,true,75
1777035641410,309,2. Soal Bergambar,200,OK,Thread Group 1-2,true,235
1777035641720,39,0. Open Login,200,OK,Thread Group 1-2,true,39
1777035641616,207,1. Login TCExam,200,OK,Thread Group 1-1,true,171
1777035641760,227,1. Login TCExam,200,OK,Thread Group 1-2,true,162
1777035641823,260,2. Soal Bergambar,200,OK,Thread Group 1-1,true,193
1777035642084,59,0. Open Login,200,OK,Thread Group 1-1,true,59
1777035641988,288,2. Soal Bergambar,200,OK,Thread Group 1-2,true,213
1777035642277,41,0. Open Login,200,OK,Thread Group 1-2,true,41
1777035642144,237,1. Login TCExam,200,OK,Thread Group 1-1,true,190
1777035642319,257,1. Login TCExam,200,OK,Thread Group 1-2,true,189
1777035642381,297,2. Soal Bergambar,200,OK,Thread Group 1-1,true,218
1777035642679,55,0. Open Login,200,OK,Thread Group 1-1,true,55
1777035642576,291,2. Soal Bergambar,200,OK,Thread Group 1-2,true,225
1777035642867,38,0. Open Login,200,OK,Thread Group 1-2,true,38
1777035642734,234,1. Login TCExam,200,OK,Thread Group 1-1,true,188
1777035642906,258,1. Login TCExam,200,OK,Thread Group 1-2,true,187
1777035642968,287,2. Soal Bergambar,200,OK,Thread Group 1-1,true,218
1777035643255,63,0. Open Login,200,OK,Thread Group 1-1,true,63
1777035643165,279,2. Soal Bergambar,200,OK,Thread Group 1-2,true,209
1777035643445,39,0. Open Login,200,OK,Thread Group 1-2,true,38
1777035643319,224,1. Login TCExam,200,OK,Thread Group 1-1,true,180
1777035643484,226,1. Login TCExam,200,OK,Thread Group 1-2,true,165
1777035643544,262,2. Soal Bergambar,200,OK,Thread Group 1-1,true,188
1777035643807,57,0. Open Login,200,OK,Thread Group 1-1,true,57
1777035643710,300,2. Soal Bergambar,200,OK,Thread Group 1-2,true,222
1777035644011,41,0. Open Login,200,OK,Thread Group 1-2,true,41
1777035643864,247,1. Login TCExam,200,OK,Thread Group 1-1,true,203
1777035644053,260,1. Login TCExam,200,OK,Thread Group 1-2,true,197
1777035644112,278,2. Soal Bergambar,200,OK,Thread Group 1-1,true,210
1777035644391,76,0. Open Login,200,OK,Thread Group 1-1,true,76
1777035644314,278,2. Soal Bergambar,200,OK,Thread Group 1-2,true,206
1777035644593,40,0. Open Login,200,OK,Thread Group 1-2,true,40
1777035644469,230,1. Login TCExam,200,OK,Thread Group 1-1,true,195
1777035644634,212,1. Login TCExam,200,OK,Thread Group 1-2,true,163
1777035644699,264,2. Soal Bergambar,200,OK,Thread Group 1-1,true,192
1777035644964,65,0. Open Login,200,OK,Thread Group 1-1,true,65
1777035644846,293,2. Soal Bergambar,200,OK,Thread Group 1-2,true,226
1777035645140,42,0. Open Login,200,OK,Thread Group 1-2,true,42
1777035645030,210,1. Login TCExam,200,OK,Thread Group 1-1,true,172
1777035645183,226,1. Login TCExam,200,OK,Thread Group 1-2,true,163
1777035645241,282,2. Soal Bergambar,200,OK,Thread Group 1-1,true,199
1777035645524,67,0. Open Login,200,OK,Thread Group 1-1,true,67
1777035645410,314,2. Soal Bergambar,200,OK,Thread Group 1-2,true,240
1777035645725,41,0. Open Login,200,OK,Thread Group 1-2,true,41
1777035645592,243,1. Login TCExam,200,OK,Thread Group 1-1,true,199
1777035645767,238,1. Login TCExam,200,OK,Thread Group 1-2,true,167
1777035645835,267,2. Soal Bergambar,200,OK,Thread Group 1-1,true,194
1777035646103,73,0. Open Login,200,OK,Thread Group 1-1,true,72
1777035646006,297,2. Soal Bergambar,200,OK,Thread Group 1-2,true,224
1777035646303,34,0. Open Login,200,OK,Thread Group 1-2,true,34
1777035646177,217,1. Login TCExam,200,OK,Thread Group 1-1,true,179
1777035646338,208,1. Login TCExam,200,OK,Thread Group 1-2,true,164
1777035646394,269,2. Soal Bergambar,200,OK,Thread Group 1-1,true,200
1777035646664,52,0. Open Login,200,OK,Thread Group 1-1,true,52
1777035646546,286,2. Soal Bergambar,200,OK,Thread Group 1-2,true,217
1777035646833,35,0. Open Login,200,OK,Thread Group 1-2,true,35
1777035646716,219,1. Login TCExam,200,OK,Thread Group 1-1,true,180
1777035646869,251,1. Login TCExam,200,OK,Thread Group 1-2,true,189
1777035646945,298,2. Soal Bergambar,200,OK,Thread Group 1-1,true,218
1777035647244,67,0. Open Login,200,OK,Thread Group 1-1,true,67
1777035647120,320,2. Soal Bergambar,200,OK,Thread Group 1-2,true,247
1777035647444,43,0. Open Login,200,OK,Thread Group 1-2,true,43
1777035647312,243,1. Login TCExam,200,OK,Thread Group 1-1,true,206
1777035647488,229,1. Login TCExam,200,OK,Thread Group 1-2,true,176
1777035647556,297,2. Soal Bergambar,200,OK,Thread Group 1-1,true,230
1777035647854,56,0. Open Login,200,OK,Thread Group 1-1,true,56
1777035647717,290,2. Soal Bergambar,200,OK,Thread Group 1-2,true,218
1777035648008,41,0. Open Login,200,OK,Thread Group 1-2,true,41
1777035647911,206,1. Login TCExam,200,OK,Thread Group 1-1,true,174
1777035648050,220,1. Login TCExam,200,OK,Thread Group 1-2,true,162
1777035648145,290,0. Open Login,200,OK,Thread Group 1-3,true,273
1777035648118,351,2. Soal Bergambar,200,OK,Thread Group 1-1,true,221
1777035648470,86,0. Open Login,200,OK,Thread Group 1-1,true,86
1777035648270,392,2. Soal Bergambar,200,OK,Thread Group 1-2,true,306
1777035648662,38,0. Open Login,200,OK,Thread Group 1-2,true,38
1777035648446,399,1. Login TCExam,200,OK,Thread Group 1-3,true,352
1777035648701,248,1. Login TCExam,200,OK,Thread Group 1-2,true,174
1777035648558,409,1. Login TCExam,200,OK,Thread Group 1-1,true,331
1777035648846,492,2. Soal Bergambar,200,OK,Thread Group 1-3,true,357
