timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778855455105,271,10 doLogout,200,OK,Thread Group 1-82,text,true,,872,407,39,39,http://192.168.27.1/tcexam/public/code/tce_logout.php,271,0,0
1778855454439,963,05 execTestLoop,200,OK,Thread Group 1-104,text,true,,12945,1484,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,788,0,0
1778855454960,462,11 getLoginPage,200,OK,Thread Group 1-79,text,true,,9163,559,39,39,http://192.168.27.1/tcexam/public/code/,2,0,0
1778855454960,2,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-79,text,true,,585,357,39,39,http://192.168.27.1/tcexam/public/code,2,0,0
1778855454962,460,11 getLoginPage-1,200,OK,Thread Group 1-79,text,true,,8578,202,39,39,http://192.168.27.1/tcexam/public/code/,458,0,0
1778855455147,433,03 showTestInfo,200,OK,Thread Group 1-113,text,true,,9583,407,38,38,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=17,389,0,0
1778855454866,777,07 terminateTest,200,OK,Thread Group 1-85,text,true,,6490,1678,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,777,0,0
1778855454474,1200,01 doLogin,200,OK,Thread Group 1-117,text,true,,11965,1154,38,38,http://192.168.27.1/tcexam/public/code/index.php,501,0,0
1778855454474,501,01 doLogin-0,302,Found,Thread Group 1-117,text,true,,964,918,38,38,http://192.168.27.1/tcexam/public/code/index.php,501,0,0
1778855454975,699,01 doLogin-1,200,OK,Thread Group 1-117,text,true,,11001,236,38,38,http://192.168.27.1/tcexam/public/code/index.php,655,0,0
1778855454501,1288,01 doLogin,200,OK,Thread Group 1-116,text,true,,11958,1196,38,38,http://192.168.27.1/tcexam/public/code/index.php,544,0,0
1778855454501,544,01 doLogin-0,302,Found,Thread Group 1-116,text,true,,964,960,38,38,http://192.168.27.1/tcexam/public/code/index.php,544,0,0
1778855455045,744,01 doLogin-1,200,OK,Thread Group 1-116,text,true,,10994,236,38,38,http://192.168.27.1/tcexam/public/code/index.php,693,0,0
1778855455113,761,05 execTestLoop,200,OK,Thread Group 1-98,text,true,,12860,1536,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,645,0,0
1778855455087,820,05 execTestLoop,200,OK,Thread Group 1-108,text,true,,12864,1575,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,713,0,0
1778855455008,931,05 execTestLoop,200,OK,Thread Group 1-107,text,true,,12866,1614,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,814,0,0
1778855455121,844,05 execTestLoop,200,OK,Thread Group 1-93,text,true,,12944,1601,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,750,0,0
1778855455410,690,05 execTestLoop,200,OK,Thread Group 1-99,text,true,,12854,1484,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,598,0,0
1778855455398,766,05 execTestLoop,200,OK,Thread Group 1-101,text,true,,12939,1614,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,663,0,0
1778855455874,306,03 showTestInfo,200,OK,Thread Group 1-115,text,true,,9585,409,38,38,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=17,249,0,0
1778855455454,741,05 execTestLoop,200,OK,Thread Group 1-111,text,true,,12866,1544,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,605,0,0
1778855455591,710,05 execTestLoop,200,OK,Thread Group 1-91,text,true,,12863,1583,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,612,0,0
1778855456107,251,03 showTestInfo,200,OK,Thread Group 1-114,text,true,,9582,409,39,39,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=18,213,0,0
