timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,Latency
1777261302131,3897,2. Soal Bergambar,200,OK,Thread Group 1-50,true,3693
1777261302203,3831,2. Soal Bergambar,200,OK,Thread Group 1-3,true,3631
1777261303859,2229,0. Open Login,200,OK,Thread Group 1-48,true,2229
1777261301285,4833,1. Login TCExam,200,OK,Thread Group 1-52,true,2489
1777261303686,2482,0. Open Login,200,OK,Thread Group 1-10,true,2482
1777261302224,3948,2. Soal Bergambar,200,OK,Thread Group 1-66,true,3604
1777261301072,5209,1. Login TCExam,200,OK,Thread Group 1-30,true,2796
1777261301153,5201,1. Login TCExam,200,OK,Thread Group 1-70,true,2517
1777261304073,2325,0. Open Login,200,OK,Thread Group 1-32,true,2325
1777261301777,4643,1. Login TCExam,200,OK,Thread Group 1-46,true,2243
1777261301758,4727,1. Login TCExam,200,OK,Thread Group 1-20,true,2456
1777261302987,3690,2. Soal Bergambar,200,OK,Thread Group 1-67,true,3453
1777261304090,2592,0. Open Login,200,OK,Thread Group 1-31,true,2592
1777261302784,3941,2. Soal Bergambar,200,OK,Thread Group 1-62,true,3626
1777261301781,4956,1. Login TCExam,200,OK,Thread Group 1-9,true,2530
1777261304327,2497,0. Open Login,200,OK,Thread Group 1-13,true,2497
1777261301625,5267,1. Login TCExam,200,OK,Thread Group 1-19,true,2675
1777261301975,5007,1. Login TCExam,200,OK,Thread Group 1-7,true,2399
1777261303561,3407,2. Soal Bergambar,200,OK,Thread Group 1-37,true,3008
1777261303201,3763,2. Soal Bergambar,200,OK,Thread Group 1-45,true,3373
1777261303098,3861,2. Soal Bergambar,200,OK,Thread Group 1-38,true,3456
1777261302752,4199,2. Soal Bergambar,200,OK,Thread Group 1-16,true,3617
1777261303582,3432,2. Soal Bergambar,200,OK,Thread Group 1-53,true,3025
1777261304538,2558,0. Open Login,200,OK,Thread Group 1-18,true,2558
1777261303280,3829,2. Soal Bergambar,200,OK,Thread Group 1-1,true,3537
1777261302349,4771,1. Login TCExam,200,OK,Thread Group 1-43,true,2265
1777261302001,5188,1. Login TCExam,200,OK,Thread Group 1-27,true,2592
1777261305078,2217,0. Open Login,200,OK,Thread Group 1-61,true,2217
1777261301975,5323,1. Login TCExam,200,OK,Thread Group 1-71,true,2636
1777261305085,2424,0. Open Login,200,OK,Thread Group 1-42,true,2424
1777261305248,2391,0. Open Login,200,OK,Thread Group 1-17,true,2391
1777261305083,2581,0. Open Login,200,OK,Thread Group 1-8,true,2581
1777261305373,2311,0. Open Login,200,OK,Thread Group 1-58,true,2311
1777261304226,3529,2. Soal Bergambar,200,OK,Thread Group 1-21,true,3221
1777261302497,5436,1. Login TCExam,200,OK,Thread Group 1-33,true,2938
1777261302641,5326,1. Login TCExam,200,OK,Thread Group 1-12,true,2809
1777261304361,3584,2. Soal Bergambar,200,OK,Thread Group 1-68,true,3346
1777261302715,5335,1. Login TCExam,200,OK,Thread Group 1-49,true,2931
1777261304330,3791,2. Soal Bergambar,200,OK,Thread Group 1-6,true,3476
1777261305913,2256,0. Open Login,200,OK,Thread Group 1-2,true,2256
1777261303170,5011,1. Login TCExam,200,OK,Thread Group 1-72,true,2754
1777261304483,3740,2. Soal Bergambar,200,OK,Thread Group 1-34,true,3467
1777261302773,5476,1. Login TCExam,200,OK,Thread Group 1-22,true,2832
1777261304483,3782,2. Soal Bergambar,200,OK,Thread Group 1-47,true,3321
1777261305558,2749,0. Open Login,200,OK,Thread Group 1-65,true,2749
1777261303130,5218,1. Login TCExam,200,OK,Thread Group 1-63,true,2830
1777261304268,4112,2. Soal Bergambar,200,OK,Thread Group 1-40,true,3741
1777261304763,3634,2. Soal Bergambar,200,OK,Thread Group 1-26,true,3401
1777261303633,4884,1. Login TCExam,200,OK,Thread Group 1-60,true,2398
1777261306028,2715,0. Open Login,200,OK,Thread Group 1-50,true,2715
1777261303674,5106,1. Login TCExam,200,OK,Thread Group 1-41,true,2727
1777261306173,2625,0. Open Login,200,OK,Thread Group 1-66,true,2625
1777261306725,2155,0. Open Login,200,OK,Thread Group 1-62,true,2155
1777261303791,5105,1. Login TCExam,200,OK,Thread Group 1-35,true,2601
1777261306678,2221,0. Open Login,200,OK,Thread Group 1-67,true,2221
1777261305311,3660,2. Soal Bergambar,200,OK,Thread Group 1-29,true,3338
1777261305013,4024,2. Soal Bergambar,200,OK,Thread Group 1-69,true,3667
1777261303917,5192,1. Login TCExam,200,OK,Thread Group 1-36,true,2636
1777261306034,3081,0. Open Login,200,OK,Thread Group 1-3,true,3081
1777261305483,3751,2. Soal Bergambar,200,OK,Thread Group 1-23,true,3465
1777261303797,5540,1. Login TCExam,200,OK,Thread Group 1-25,true,2967
1777261306986,2416,0. Open Login,200,OK,Thread Group 1-16,true,2416
1777261305901,3503,2. Soal Bergambar,200,OK,Thread Group 1-51,true,3235
1777261304257,5152,1. Login TCExam,200,OK,Thread Group 1-24,true,2504
1777261306986,2441,0. Open Login,200,OK,Thread Group 1-38,true,2441
1777261305633,3844,2. Soal Bergambar,200,OK,Thread Group 1-4,true,3460
1777261306986,2478,0. Open Login,200,OK,Thread Group 1-37,true,2478
1777261305569,4040,2. Soal Bergambar,200,OK,Thread Group 1-56,true,3680
1777261306986,2685,0. Open Login,200,OK,Thread Group 1-45,true,2685
1777261307014,2683,0. Open Login,200,OK,Thread Group 1-53,true,2683
1777261304782,5027,1. Login TCExam,200,OK,Thread Group 1-64,true,2594
1777261307109,2737,0. Open Login,200,OK,Thread Group 1-1,true,2737
1777261306281,3583,2. Soal Bergambar,200,OK,Thread Group 1-30,true,3359
1777261304790,5222,1. Login TCExam,200,OK,Thread Group 1-5,true,2691
1777261305075,4955,1. Login TCExam,200,OK,Thread Group 1-39,true,2501
1777261307756,2294,0. Open Login,200,OK,Thread Group 1-21,true,2294
1777261305306,4808,1. Login TCExam,200,OK,Thread Group 1-11,true,2520
1777261305294,4823,1. Login TCExam,200,OK,Thread Group 1-15,true,2425
1777261306485,3693,2. Soal Bergambar,200,OK,Thread Group 1-20,true,3419
1777261306118,4126,2. Soal Bergambar,200,OK,Thread Group 1-52,true,3831
1777261305053,5219,1. Login TCExam,200,OK,Thread Group 1-28,true,2337
1777261306354,4004,2. Soal Bergambar,200,OK,Thread Group 1-70,true,3524
1777261304844,5518,1. Login TCExam,200,OK,Thread Group 1-44,true,2644
1777261305389,5024,1. Login TCExam,200,OK,Thread Group 1-59,true,2541
1777261307987,2542,0. Open Login,200,OK,Thread Group 1-68,true,2542
1777261306420,4166,2. Soal Bergambar,200,OK,Thread Group 1-46,true,3786
1777261308121,2471,0. Open Login,200,OK,Thread Group 1-6,true,2471
1777261308223,2429,0. Open Login,200,OK,Thread Group 1-34,true,2429
1777261307189,3475,2. Soal Bergambar,200,OK,Thread Group 1-27,true,3241
1777261306892,3777,2. Soal Bergambar,200,OK,Thread Group 1-19,true,3503
1777261308266,2447,0. Open Login,200,OK,Thread Group 1-47,true,2447
1777261306986,3826,2. Soal Bergambar,200,OK,Thread Group 1-7,true,3479
1777261308380,2469,0. Open Login,200,OK,Thread Group 1-40,true,2469
1777261305573,5278,1. Login TCExam,200,OK,Thread Group 1-14,true,2648
1777261306737,4130,2. Soal Bergambar,200,OK,Thread Group 1-9,true,3619
1777261308397,2578,0. Open Login,200,OK,Thread Group 1-26,true,2578
1777261305983,5076,1. Login TCExam,200,OK,Thread Group 1-54,true,2602
1777261307298,3811,2. Soal Bergambar,200,OK,Thread Group 1-71,true,3523
1777261307120,4062,2. Soal Bergambar,200,OK,Thread Group 1-43,true,3647
1777261306020,5198,1. Login TCExam,200,OK,Thread Group 1-55,true,2464
1777261306089,5182,1. Login TCExam,200,OK,Thread Group 1-48,true,2757
1777261309037,2315,0. Open Login,200,OK,Thread Group 1-69,true,2315
1777261305983,5425,1. Login TCExam,200,OK,Thread Group 1-57,true,2811
1777261306398,5112,1. Login TCExam,200,OK,Thread Group 1-32,true,2779
1777261308987,2554,0. Open Login,200,OK,Thread Group 1-29,true,2554
1777261309234,2373,0. Open Login,200,OK,Thread Group 1-23,true,2373
1777261307933,3695,2. Soal Bergambar,200,OK,Thread Group 1-33,true,3436
1777261309404,2231,0. Open Login,200,OK,Thread Group 1-51,true,2231
1777261307987,3651,2. Soal Bergambar,200,OK,Thread Group 1-12,true,3307
1777261306168,5521,1. Login TCExam,200,OK,Thread Group 1-10,true,2702
1777261308181,3533,2. Soal Bergambar,200,OK,Thread Group 1-72,true,3332
1777261306682,5160,1. Login TCExam,200,OK,Thread Group 1-31,true,2564
1777261308050,3861,2. Soal Bergambar,200,OK,Thread Group 1-49,true,3631
1777261308348,3564,2. Soal Bergambar,200,OK,Thread Group 1-63,true,3206
1777261306825,5177,1. Login TCExam,200,OK,Thread Group 1-13,true,2662
1777261309488,2522,0. Open Login,200,OK,Thread Group 1-4,true,2522
1777261309610,2490,0. Open Login,200,OK,Thread Group 1-56,true,2490
1777261308249,3921,2. Soal Bergambar,200,OK,Thread Group 1-22,true,3451
1777261308780,3476,2. Soal Bergambar,200,OK,Thread Group 1-41,true,3128
1777261307295,4991,1. Login TCExam,200,OK,Thread Group 1-61,true,2630
1777261307096,5199,1. Login TCExam,200,OK,Thread Group 1-18,true,2528
1777261309865,2469,0. Open Login,200,OK,Thread Group 1-30,true,2469
1777261308518,3825,2. Soal Bergambar,200,OK,Thread Group 1-60,true,3424
1777261307640,4904,1. Login TCExam,200,OK,Thread Group 1-17,true,2490
1777261309338,3247,2. Soal Bergambar,200,OK,Thread Group 1-25,true,3073
1777261309109,3480,2. Soal Bergambar,200,OK,Thread Group 1-36,true,3263
1777261310179,2424,0. Open Login,200,OK,Thread Group 1-20,true,2424
1777261308896,3829,2. Soal Bergambar,200,OK,Thread Group 1-35,true,3590
1777261307664,5066,1. Login TCExam,200,OK,Thread Group 1-8,true,2463
1777261310245,2492,0. Open Login,200,OK,Thread Group 1-52,true,2492
1777261310358,2404,0. Open Login,200,OK,Thread Group 1-70,true,2404
1777261307510,5556,1. Login TCExam,200,OK,Thread Group 1-42,true,2899
1777261310586,2482,0. Open Login,200,OK,Thread Group 1-46,true,2482
1777261309409,3783,2. Soal Bergambar,200,OK,Thread Group 1-24,true,3507
1777261310669,2554,0. Open Login,200,OK,Thread Group 1-19,true,2554
1777261310812,2435,0. Open Login,200,OK,Thread Group 1-7,true,2435
1777261307684,5573,1. Login TCExam,200,OK,Thread Group 1-58,true,2860
1777261310664,2710,0. Open Login,200,OK,Thread Group 1-27,true,2710
